5.572500000000000142e+01,3.729999999999999716e+01,3.187500000000000000e+01,2.210000000000000142e+01,2.167500000000000071e+01,2.192500000000000071e+01,2.197500000000000142e+01,2.147500000000000142e+01,2.167500000000000071e+01,2.194999999999999929e+01
5.000000000000000000e-01,1.555555555555555580e+00,2.611111111111111160e+00,3.666666666666666963e+00,4.722222222222222321e+00,5.777777777777777679e+00,6.833333333333333925e+00,7.888888888888889284e+00,8.944444444444444642e+00,1.000000000000000000e+01
