5.303750000000000142e+01,2.538749999999999929e+01,4.073749999999999716e+01,3.094999999999999929e+01,2.293750000000000000e+01,2.339999999999999858e+01,2.313749999999999929e+01,2.111250000000000071e+01,1.964999999999999858e+01,2.282499999999999929e+01,1.817500000000000071e+01,1.936250000000000071e+01,1.787500000000000000e+01,1.893750000000000000e+01,1.778750000000000142e+01,1.639999999999999858e+01,1.711250000000000071e+01,1.581250000000000000e+01,1.682499999999999929e+01,1.401249999999999929e+01,1.550000000000000000e+01,1.600000000000000000e+01,1.551249999999999929e+01,1.247499999999999964e+01,1.426249999999999929e+01,1.209999999999999964e+01,1.376249999999999929e+01,1.488749999999999929e+01,1.202500000000000036e+01,1.100000000000000000e+01,1.358750000000000036e+01,1.042500000000000071e+01,1.119999999999999929e+01,1.093750000000000000e+01,1.098750000000000071e+01,1.083750000000000036e+01
3.750000000000000000e-01,5.000000000000000000e-01,6.250000000000000000e-01,7.500000000000000000e-01,8.750000000000000000e-01,1.000000000000000000e+00,1.125000000000000000e+00,1.250000000000000000e+00,1.375000000000000000e+00,1.500000000000000000e+00,1.625000000000000000e+00,1.750000000000000000e+00,1.875000000000000000e+00,2.000000000000000000e+00,2.125000000000000000e+00,2.250000000000000000e+00,2.375000000000000000e+00,2.500000000000000000e+00,2.625000000000000000e+00,2.750000000000000000e+00,2.875000000000000000e+00,3.000000000000000000e+00,3.125000000000000000e+00,3.250000000000000000e+00,3.375000000000000000e+00,3.500000000000000000e+00,3.625000000000000000e+00,3.750000000000000000e+00,3.875000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.200000000000000178e+00,6.400000000000000355e+00,7.599999999999999645e+00,8.800000000000000711e+00,1.000000000000000000e+01
