4.162499999999999645e+00,1.290000000000000036e+01,1.542500000000000071e+01,1.825000000000000000e+01,3.881250000000000000e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.073624999999999972e+02,9.163750000000000284e+01,7.709999999999999432e+01,9.346250000000000568e+01,9.917499999999999716e+01,1.662125000000000057e+02,1.656125000000000114e+02,2.053125000000000000e+02,2.175999999999999943e+02
1.000000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,8.500000000000000000e+01,1.100000000000000000e+02,1.350000000000000000e+02,1.600000000000000000e+02,1.850000000000000000e+02,2.100000000000000000e+02,2.350000000000000000e+02,2.600000000000000000e+02,2.850000000000000000e+02,3.100000000000000000e+02,3.350000000000000000e+02,3.600000000000000000e+02,3.850000000000000000e+02
