1.300000000000000044e+00,3.049999999999999822e+00,3.235000000000000320e+00,4.110000000000000320e+00,5.095000000000000639e+00,4.865000000000000213e+00,5.895000000000000462e+00,6.235000000000000320e+00,6.629999999999999893e+00,7.195000000000000284e+00,8.434999999999998721e+00,1.165499999999999936e+01,9.955000000000000071e+00,1.140499999999999936e+01,1.239000000000000057e+01,1.034500000000000064e+01,1.312500000000000000e+01,1.608999999999999986e+01,1.345500000000000185e+01
1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,9.000000000000000000e+01,1.000000000000000000e+02,1.100000000000000000e+02,1.200000000000000000e+02,1.300000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.600000000000000000e+02,1.700000000000000000e+02,1.800000000000000000e+02,1.900000000000000000e+02
