3.332500000000000284e+01,4.191250000000000142e+01,2.378750000000000142e+01,2.777499999999999858e+01,2.231250000000000000e+01,1.960000000000000142e+01,2.102499999999999858e+01,2.068750000000000000e+01,1.948750000000000071e+01,1.994999999999999929e+01,1.766250000000000142e+01,1.800000000000000000e+01,1.673750000000000071e+01,1.782499999999999929e+01,1.797500000000000142e+01,1.365000000000000036e+01,1.421250000000000036e+01,1.598750000000000071e+01,1.457499999999999929e+01,1.128749999999999964e+01,1.540000000000000036e+01,1.422499999999999964e+01,1.519999999999999929e+01,1.286250000000000071e+01,1.084999999999999964e+01,1.140000000000000036e+01,1.083750000000000036e+01,1.097499999999999964e+01,1.075000000000000000e+01,1.130000000000000071e+01,1.091249999999999964e+01,1.062500000000000000e+01,1.081250000000000000e+01,1.112500000000000000e+01,1.100000000000000000e+01,1.090000000000000036e+01,1.078749999999999964e+01,1.090000000000000036e+01,1.096250000000000036e+01,1.077500000000000036e+01,1.081250000000000000e+01,1.069999999999999929e+01,1.059999999999999964e+01,1.087500000000000000e+01,1.066249999999999964e+01
3.750000000000000000e-01,5.260416666666666297e-01,6.770833333333332593e-01,8.281250000000000000e-01,9.791666666666666297e-01,1.130208333333333259e+00,1.281250000000000000e+00,1.432291666666666519e+00,1.583333333333333259e+00,1.734375000000000000e+00,1.885416666666666519e+00,2.036458333333333037e+00,2.187500000000000000e+00,2.338541666666666519e+00,2.489583333333333037e+00,2.640625000000000000e+00,2.791666666666666519e+00,2.942708333333333037e+00,3.093750000000000000e+00,3.244791666666666519e+00,3.395833333333333037e+00,3.546875000000000000e+00,3.697916666666666519e+00,3.848958333333333037e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.315789473684210620e+00,4.631578947368421240e+00,4.947368421052631859e+00,5.263157894736842479e+00,5.578947368421053099e+00,5.894736842105262831e+00,6.210526315789473450e+00,6.526315789473684070e+00,6.842105263157894690e+00,7.157894736842105310e+00,7.473684210526315042e+00,7.789473684210525661e+00,8.105263157894736281e+00,8.421052631578946901e+00,8.736842105263157521e+00,9.052631578947368141e+00,9.368421052631578760e+00,9.684210526315789380e+00,1.000000000000000000e+01
