2.551249999999999929e+01,2.317500000000000071e+01,2.218750000000000000e+01,3.270000000000000284e+01,1.985000000000000142e+01,2.088749999999999929e+01,1.876249999999999929e+01,1.973750000000000071e+01,1.806250000000000000e+01,1.739999999999999858e+01,1.696249999999999858e+01,1.548750000000000071e+01,1.601249999999999929e+01,1.092500000000000071e+01,1.480000000000000071e+01,1.526249999999999929e+01,1.200000000000000000e+01,1.373750000000000071e+01,1.409999999999999964e+01,1.093750000000000000e+01,1.082499999999999929e+01,1.119999999999999929e+01,1.077500000000000036e+01,1.115000000000000036e+01,1.097499999999999964e+01,1.098750000000000071e+01,1.076249999999999929e+01,1.081250000000000000e+01,1.112500000000000000e+01,1.093750000000000000e+01
3.750000000000000000e-01,5.689655172413793371e-01,7.629310344827586743e-01,9.568965517241379004e-01,1.150862068965517349e+00,1.344827586206896575e+00,1.538793103448275801e+00,1.732758620689655249e+00,1.926724137931034475e+00,2.120689655172413701e+00,2.314655172413793149e+00,2.508620689655172598e+00,2.702586206896551602e+00,2.896551724137931050e+00,3.090517241379310498e+00,3.284482758620689502e+00,3.478448275862068950e+00,3.672413793103448398e+00,3.866379310344827402e+00,4.060344827586206407e+00,4.254310344827586299e+00,4.448275862068965303e+00,4.642241379310345195e+00,4.836206896551724199e+00,5.030172413793103203e+00,5.224137931034483096e+00,5.418103448275862100e+00,5.612068965517241104e+00,5.806034482758620996e+00,6.000000000000000000e+00
