1.875000000000000000e-01,2.660000000000000000e+02
1.875000000000000000e-01,3.358000000000000114e+02
1.875000000000000000e-01,2.571999999999999886e+02
1.875000000000000000e-01,3.506999999999999886e+02
1.875000000000000000e-01,3.908999999999999773e+02
1.875000000000000000e-01,2.651000000000000227e+02
1.875000000000000000e-01,2.111999999999999886e+02
1.875000000000000000e-01,2.093000000000000114e+02
1.875000000000000000e-01,2.568999999999999773e+02
1.875000000000000000e-01,2.770000000000000000e+02
1.875000000000000000e-01,2.520000000000000000e+02
1.875000000000000000e-01,3.475000000000000000e+02
2.852564102564102422e-01,3.673999999999999773e+02
2.852564102564102422e-01,4.961000000000000227e+02
2.852564102564102422e-01,2.330000000000000000e+02
2.852564102564102422e-01,2.941000000000000227e+02
2.852564102564102422e-01,3.113999999999999773e+02
2.852564102564102422e-01,2.416999999999999886e+02
2.852564102564102422e-01,2.230999999999999943e+02
2.852564102564102422e-01,5.146000000000000227e+02
2.852564102564102422e-01,2.303000000000000114e+02
2.852564102564102422e-01,2.064000000000000057e+02
2.852564102564102422e-01,2.075000000000000000e+02
2.852564102564102422e-01,2.743999999999999773e+02
3.830128205128204844e-01,5.267999999999999545e+02
3.830128205128204844e-01,2.550000000000000000e+02
3.830128205128204844e-01,1.954000000000000057e+02
3.830128205128204844e-01,2.021999999999999886e+02
3.830128205128204844e-01,2.743000000000000114e+02
3.830128205128204844e-01,3.038999999999999773e+02
3.830128205128204844e-01,1.859000000000000057e+02
3.830128205128204844e-01,2.059000000000000057e+02
3.830128205128204844e-01,3.438999999999999773e+02
3.830128205128204844e-01,2.009000000000000057e+02
3.830128205128204844e-01,3.281999999999999886e+02
3.830128205128204844e-01,4.151000000000000227e+02
4.807692307692307820e-01,3.650000000000000000e+02
4.807692307692307820e-01,4.631000000000000227e+02
4.807692307692307820e-01,2.015999999999999943e+02
4.807692307692307820e-01,2.156999999999999886e+02
4.807692307692307820e-01,2.298000000000000114e+02
4.807692307692307820e-01,2.196999999999999886e+02
4.807692307692307820e-01,1.943000000000000114e+02
4.807692307692307820e-01,1.846999999999999886e+02
4.807692307692307820e-01,1.969000000000000057e+02
4.807692307692307820e-01,3.903000000000000114e+02
4.807692307692307820e-01,3.410000000000000000e+02
4.807692307692307820e-01,1.901999999999999886e+02
5.785256410256409687e-01,1.905999999999999943e+02
5.785256410256409687e-01,1.910000000000000000e+02
5.785256410256409687e-01,1.795000000000000000e+02
5.785256410256409687e-01,1.925000000000000000e+02
5.785256410256409687e-01,2.010000000000000000e+02
5.785256410256409687e-01,3.346000000000000227e+02
5.785256410256409687e-01,1.854000000000000057e+02
5.785256410256409687e-01,2.119000000000000057e+02
5.785256410256409687e-01,1.834000000000000057e+02
5.785256410256409687e-01,2.018000000000000114e+02
5.785256410256409687e-01,3.113000000000000114e+02
