2.979999999999999982e+00,3.479999999999999982e+00,4.413333333333333108e+00,5.160000000000000142e+00,5.986666666666666359e+00,7.113333333333333286e+00,8.233333333333332504e+00,8.546666666666665080e+00,8.773333333333333428e+00,9.533333333333333215e+00,1.003999999999999915e+01,1.008666666666666778e+01,1.103999999999999915e+01,1.106000000000000050e+01,1.563333333333333286e+01,1.608666666666666600e+01,2.008666666666666600e+01,2.067333333333333556e+01,1.719999999999999929e+01,2.326666666666666572e+01,2.892666666666666586e+01,2.984666666666666757e+01,2.457999999999999829e+01,2.957999999999999829e+01,2.322666666666666657e+01,2.660000000000000142e+01,2.627333333333333343e+01,2.526666666666666572e+01,2.397333333333333627e+01,2.798000000000000043e+01,2.430000000000000071e+01,2.908666666666666600e+01,3.260000000000000142e+01,3.990666666666666629e+01,3.662666666666666515e+01,4.044666666666667254e+01,8.252666666666667084e+01,3.922666666666666657e+01,4.166666666666666430e+01
1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,9.000000000000000000e+01,1.000000000000000000e+02,1.100000000000000000e+02,1.200000000000000000e+02,1.300000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.600000000000000000e+02,1.700000000000000000e+02,1.800000000000000000e+02,1.900000000000000000e+02,2.000000000000000000e+02,2.100000000000000000e+02,2.200000000000000000e+02,2.300000000000000000e+02,2.400000000000000000e+02,2.500000000000000000e+02,2.600000000000000000e+02,2.700000000000000000e+02,2.800000000000000000e+02,2.900000000000000000e+02,3.000000000000000000e+02,3.100000000000000000e+02,3.200000000000000000e+02,3.300000000000000000e+02,3.400000000000000000e+02,3.500000000000000000e+02,3.600000000000000000e+02,3.700000000000000000e+02,3.800000000000000000e+02,3.900000000000000000e+02
